text,l1,child_id,age,source_file
my my mom's mom the hair is so black but but but they're if i was going to halloween my dad somebody was halloween and my dad give halloween to somebody little girl or little boy they they give something candy from the yeah because because i have a something but um but bucket my my this one clothes they're dress but it's white colour and red right here like this shining yeah like a princess and like a clown,Japanese,RMLM1,51,rmlm1.cha
my my my my my my my my face was clown if i was halloween but you know i have that that that glasses like a heart but i dunno what this is no nobody was coming with me just my mom if i would be halloween again maybe i should get it again but i don't have any candy anymore because it's it's not halloween now but not ha have new new shoes i have lots of shoes,Japanese,RMLM1,51,rmlm1.cha
beautiful like a boy boy shoes and girl shoes cause i'm a girl you have a you have a lots in you pack pack ka can you take off that because because i show you something like that puppet what you doing today i i no they they have arabics arabic arabic one like that was so crying and and and the the rabbit said and then you would ask they if they was sleeping,Japanese,RMLM1,51,rmlm1.cha
they they go take it home with all and they take it to the rabbit then they ga they share it no i'm pooh i am p pooh no i'm just winnie the pooh you don't have a like a dolly like a like a my face what you have and i have hamburger ball i i have a hamburger ball no not for my hair i think hamburg hamburg open apple and hamburger and milk and juice,Japanese,RMLM1,51,rmlm1.cha
you want you want you want mmm let's eat some hamburgers my that cat is nice no let's play my name is catkitty today i'm looking for my s cat my my food and my school but i can't find anywhere no just my school and my friend and and my schoolbus yeah but dyou want help me just find somebody mmm like a bear like a monster what are you doing,Japanese,RMLM1,51,rmlm1.cha
i'm just finding my friend and my school and my schoolbus can i help you hm let's play something else is that a blanket you have a lot of toy it's too heavy right this is too heavy or what's this eyes that's my pooh yeah but i was so scared this big spider but but it was it was to my yellow big flower it was the little cricket and a spider i just look it,Japanese,RMLM1,51,rmlm1.cha
let's let's play some this but where's the pink one oh got it you have lots of colour my name is kootchie hid and seek one two three four five six seven eight nine ten eleven thirty sixty it's your turn to hide we playing hide and seek you have to hide and count we have to hide right there and you have to count that was fun can you talk to my mom other day,Japanese,RMLM1,51,rmlm1.cha
from from from from you toy just looking for this like a food i i i wanna i i wanna i wanna show you my hamburger my taboli was so sleepy he he was closing his eyes like this and he open his eyes he was looking at something and he was he was what is it bi because because he's a boy mmm yeah like but i have a tabbouleh like a food food uh dyou have some cup,Japanese,RMLM1,51,rmlm1.cha
or or a spoon or a like like that where's a cup you like something like did you want some other food you want some milk i i have a juice too oh that's what you want hamburger that's my hamburger um i i know how to like the the the yogourt one just a minute mmm maybe i maybe i gotta go get the yogourt oh we only by so little and eating the cake just little bit,Japanese,RMLM1,51,rmlm1.cha
like a strawberry from from a from a strawberry cake and cream cake and i dunno what my mom put it no red and white the candle was doing the four oh it was to the outside fallen and i pick it up and my mom wash it dress fall this down i am trying to make like cake like like mine and some milk oh the egg put a bread in the like hamburger and a cheese,Japanese,RMLM1,51,rmlm1.cha
you put some apple and it's it's all done we we we not making cake we making hamburger what's this noise but mine is not squish like this cold yeah but it just squish not the cup it's gonna broke if we squish lemme lemme have my toy like um i'm a show you from um i'm a um i i know what we can play maybe we could put all of guy right here,Japanese,RMLM1,51,rmlm1.cha
you know how to do ring around the rosie you have to hold the hands round and you have to say ring around the rosie pocket full of posie husha husha we all fall down kay this is a daughter and this is a mom but it's not noise like me drink a milk let's eat some apple yeah my dad do that time to this again just just let let let take my turn and i will show you,Japanese,RMLM1,51,rmlm1.cha
i don't know miss d and miss g i don't know more they say bad words and they say it to me y you touch the nother and he's it you have well when you touch it you have to run in the playground then i i touch the nother and i run because he gonna touch me again there's there's there's n there's there are a there's is there not is a lots of a lots of food,Spanish,RNDL1,94,rndl1.cha
it's almost fall down it's almost it's almost fell down um i don't know well i know i know how how to say it in spanish i w with my toys dx tx do like that um a doctor hm they they give m medicine to the person mm t to the nother to the nother school that school on the sidewalk mm i have boats i i go to the bathroom and i and i go like that,Spanish,RNDL1,94,rndl1.cha
and then then i i stop the little thing is go the water stop it and and the boats float i like to watch movies the the bunny he do a lots of things like funny i don't know i don't know i know i know mmm i know the um mouse the mouse the eat the eat the red bird he wanna eat it to him mmm they make u little like this oh i know that,Spanish,RNDL1,94,rndl1.cha
